종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"347770","핌스","KOSDAQ","중견기업부","1860","78","4.38","1849","1900","1634","259184","457275179","42514098120","22857042"
"163730","핑거","KOSDAQ","벤처기업부","21100","-800","-3.65","21400","22600","20000","186151","3945716650","198478584800","9406568"
"417180","핑거스토리","KOSDAQ","중견기업부","1579","0","0.00","0","0","0","0","0","27709275717","17548623"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","2092","7","0.34","2085","2100","2085","19427","40654305","15282060000","7305000"
"469900","하나31호스팩","KOSDAQ","SPAC(소속부없음)","2065","0","0.00","2065","2070","2060","14516","29977355","11574325000","5605000"
"475240","하나32호스팩","KOSDAQ","SPAC(소속부없음)","2090","-10","-0.48","2100","2115","2090","2227","4661175","6688000000","3200000"
"475250","하나33호스팩","KOSDAQ","SPAC(소속부없음)","2080","5","0.24","2070","2090","2070","2182","4537450","7696000000","3700000"
"484130","하나34호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2035","2050","2035","7718","15819290","9266000000","4520000"
"0041L0","하나35호스팩","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","2010","2010","1999","36251","72805771","12090150000","6030000"
"0101C0","하나36호스팩","KOSDAQ","SPAC(소속부없음)","1997","6","0.30","2000","2000","1989","18563","37081652","15456780000","7740000"
"086790","하나금융지주","KOSPI",,"114200","-4800","-4.03","119000","119600","113800","1016492","117626463250","31332796821600","274367748"
"299030","하나기술","KOSDAQ","벤처기업부","23250","-1250","-5.10","24250","24450","22650","44316","1034099425","185881657500","7994910"
"067310","하나마이크론","KOSDAQ","중견기업부","48950","-3950","-7.47","51500","53500","47900","3984680","200693595050","3253423862700","66464226"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","우량기업부","73500","2700","3.81","70500","76500","66800","238263","17369741800","1453659039000","19777674"
"293480","하나제약","KOSPI",,"9850","420","4.45","9900","10030","9670","99375","977279885","175063518100","17772946"
"039130","하나투어","KOSPI",,"39150","-350","-0.89","39500","39550","38700","52701","2056186125","606430837800","15489932"
"136480","하림","KOSDAQ","우량기업부","3050","-45","-1.45","3095","3130","3035","559288","1715077676","323939591100","106209702"
"003380","하림지주","KOSDAQ GLOBAL","우량기업부","12300","-370","-2.92","12680","12690","12080","896113","11029159595","1377669138300","112005621"
"450330","하스","KOSDAQ","기술성장기업부","7280","-520","-6.67","7850","8320","7270","183309","1423031920","59600217040","8186843"
"101670","하이드로리튬","KOSDAQ","중견기업부","1820","11","0.61","1800","1837","1705","806677","1431371665","103334480340","56777187"
"365590","하이딥","KOSDAQ","기술성장기업부","1670","129","8.37","1541","1670","1392","136109","209708855","51697558740","30956622"
"149980","하이로닉","KOSDAQ","중견기업부","5650","-30","-0.53","5680","5780","5410","66294","367494170","119748150950","21194363"
"013030","하이록코리아","KOSDAQ","우량기업부","39150","600","1.56","38250","39650","36000","92699","3546891325","460722837600","11768144"
"352820","하이브","KOSPI",,"235000","-9000","-3.69","240000","240500","226000","222135","51766905500","10129028515000","43102249"
"126700","하이비젼시스템","KOSDAQ","우량기업부","15920","-620","-3.75","16540","16540","15340","138060","2174383885","237878423040","14942112"
"071090","하이스틸","KOSPI",,"3950","-140","-3.42","4010","4060","3760","286993","1116787280","79756310450","20191471"
"160190","하이젠알앤엠","KOSDAQ","투자주의환기종목(소속부없음)","37000","-1450","-3.77","38500","38800","34100","184173","6626724700","1142856000000","30888000"
"221840","하이즈항공","KOSDAQ","중견기업부","2495","-70","-2.73","2450","2550","2355","57090","140313520","46657899695","18700561"
"106190","하이텍팜","KOSDAQ","우량기업부","15880","0","0.00","15880","16180","15250","36868","581493770","168854787240","10633173"
"000080","하이트진로","KOSPI",,"16540","-420","-2.48","16900","16950","16510","172301","2863248135","1160009925940","70133611"
"000087","하이트진로2우B","KOSPI",,"13800","-60","-0.43","13860","13860","13800","1506","20804220","15595904400","1130138"
"000140","하이트진로홀딩스","KOSPI",,"8750","-110","-1.24","8860","8950","8600","41931","365541230","203059193750","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"11210","-90","-0.80","11280","11280","10960","127","1406230","5277780100","470810"
"065650","하이퍼코퍼레이션","KOSDAQ","중견기업부","2110","0","0.00","0","0","0","0","0","46192067250","21891975"
"066130","하츠","KOSDAQ","우량기업부","3990","0","0.00","3990","4050","3900","41889","166345295","51072000000","12800000"
"004590","한국가구","KOSDAQ","중견기업부","7750","640","9.00","7110","8180","6780","593494","4528943325","116250000000","15000000"
"036460","한국가스공사","KOSPI",,"37650","-200","-0.53","37550","37650","35700","301196","11111727100","3475584450000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","4840","80","1.68","4660","4845","4625","23600","112458925","106480000000","22000000"
"005430","한국공항","KOSPI",,"70400","1600","2.33","68800","75500","66600","90142","6420504900","222911392000","3166355"
"071050","한국금융지주","KOSPI",,"240500","-17500","-6.78","253500","254000","232000","408767","98422813000","13402101076000","55725992"
"071055","한국금융지주우","KOSPI",,"168100","-7500","-4.27","175500","175500","166300","21195","3595280250","984771993100","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","104700","-1500","-1.41","105100","108000","102500","2827","296231000","475391815800","4540514"
"010040","한국내화","KOSPI",,"1818","6","0.33","1813","1866","1794","25393","45953828","74659918716","41067062"
"025540","한국단자","KOSPI",,"81400","-4000","-4.68","83100","84300","77500","29689","2389059000","823361000000","10115000"
"222980","한국맥널티","KOSDAQ","벤처기업부","2160","-30","-1.37","2170","2235","2130","18620","40260791","23828003280","11031483"
"010100","한국무브넥스","KOSPI",,"4765","-335","-6.57","5100","5100","4595","803406","3819854422","145096251300","30450420"
"331660","한국미라클피플사","KONEX","일반기업부","3710","5","0.13","3815","3815","3710","140","533050","20405000000","5500000"
"256840","한국비엔씨","KOSDAQ","우량기업부","3220","-135","-4.02","3325","3330","3065","602410","1923829657","220231532920","68394886"
"219750","한국비티비","KOSDAQ","중견기업부","694","-25","-3.48","711","711","650","68647","46847253","45406258190","65426885"
"004090","한국석유","KOSPI",,"14100","-320","-2.22","14300","14380","13760","232256","3272393275","178987092000","12694120"
"025550","한국선재","KOSDAQ","중견기업부","3570","-110","-2.99","3680","3680","3475","394033","1405921098","91084994280","25514004"
"002200","한국수출포장","KOSPI",,"2620","-90","-3.32","2710","2710","2590","74710","194913315","99560000000","38000000"
"002960","한국쉘석유","KOSPI",,"514000","-66000","-11.38","535000","548000","511000","4355","2264507500","668200000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","12190","-650","-5.06","12850","12850","12180","70989","873846225","259324038140","21273506"
"000240","한국앤컴퍼니","KOSPI",,"24050","-1400","-5.50","25750","25850","23700","147133","3551436650","2283192522000","94935240"
"080720","한국유니온제약","KOSDAQ","관리종목(소속부없음)","2725","0","0.00","0","0","0","0","0","21562456300","7912828"
"123890","한국자산신탁","KOSPI",,"2440","15","0.62","2440","2440","2380","241524","581591472","298592379440","122373926"
"015760","한국전력","KOSPI",,"37650","-1100","-2.84","37950","38300","36200","2185726","81420265950","24169947499050","641964077"
"041460","한국전자인증","KOSDAQ","중견기업부","3755","-20","-0.53","3775","3880","3645","88369","328197679","71345000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"801","0","0.00","0","0","0","0","0","37489311936","46803136"
"101680","한국정밀기계","KOSDAQ","중견기업부","2705","5","0.19","2780","2780","2590","97377","261195821","22732820000","8404000"
"039740","한국정보공학","KOSDAQ","벤처기업부","4800","315","7.02","4485","5020","4390","435503","2057646591","38488305600","8018397"
"053300","한국정보인증","KOSDAQ","우량기업부","5610","-150","-2.60","5760","5760","5480","231426","1290257505","238096035210","42441361"
"025770","한국정보통신","KOSDAQ","우량기업부","9620","-280","-2.83","9900","9900","9400","100022","962517750","360213887020","37444271"
"464440","한국제13호스팩","KOSDAQ","관리종목(소속부없음)","2105","10","0.48","2100","2105","2097","58809","123493438","9093600000","4320000"
"479880","한국제15호스팩","KOSDAQ","SPAC(소속부없음)","2060","0","0.00","2060","2070","2055","4614","9511335","14152200000","6870000"
"027970","한국제지","KOSPI",,"720","0","0.00","726","728","711","128089","92021823","136928330640","190178237"
"023350","한국종합기술","KOSPI",,"4950","-90","-1.79","5040","5100","4790","71477","352263959","54202500000","10950000"
"025890","한국주강","KOSPI",,"1975","-85","-4.13","2050","2050","1922","63184","125493369","22010616600","11144616"
"000970","한국주철관","KOSPI",,"6840","-160","-2.29","7000","7010","6830","76525","527549935","155955420000","22800500"
"104700","한국철강","KOSPI",,"9450","-60","-0.63","9480","9620","9350","22243","210217070","344452500000","36450000"
"062970","한국첨단소재","KOSDAQ","중견기업부","2615","-140","-5.08","2755","2755","2540","2259441","5918762975","149286725610","57088614"
"017960","한국카본","KOSPI",,"36650","-2100","-5.42","38100","38700","35750","574090","21078074500","1916010690000","52278600"
"023760","한국캐피탈","KOSDAQ","우량기업부","874","-23","-2.56","898","899","861","556222","485902546","275842769424","315609576"
"054040","한국컴퓨터","KOSDAQ","우량기업부","5530","-30","-0.54","5560","5580","5290","118943","647512030","88874233700","16071290"
"161890","한국콜마","KOSPI",,"92200","-4900","-5.05","95600","95600","90500","209820","19369538250","2176388099400","23605077"
"021650","한국큐빅","KOSDAQ","중견기업부","2145","-15","-0.69","2135","2150","2100","13513","28622040","35071957635","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"61800","-400","-0.64","61900","62800","59800","420131","25768943900","7655479264200","123875069"
"034830","한국토지신탁","KOSPI",,"1440","-95","-6.19","1535","1535","1430","891702","1300403951","363584491200","252489230"
"007280","한국특강","KOSPI",,"2560","25","0.99","2475","2600","2460","38431","98125810","77841036800","30406655"
"032300","한국파마","KOSDAQ","중견기업부","10420","220","2.16","10150","10700","10140","22699","234696405","113647824420","10906701"
"037230","한국팩키지","KOSDAQ","우량기업부","2080","-45","-2.12","2125","2125","2025","107318","224164455","61984680160","29800327"
"448900","한국피아이엠","KOSDAQ","기술성장기업부","96400","-10600","-9.91","106800","107000","93700","193011","18948687900","585577654800","6074457"
"047810","한국항공우주","KOSPI",,"161700","600","0.37","162200","164400","153000","624168","100006083850","15761724801900","97475107"
"123690","한국화장품","KOSPI",,"8010","-350","-4.19","8210","8470","7850","110358","885243425","128704680000","16068000"
"003350","한국화장품제조","KOSPI",,"9560","-730","-7.09","10290","10300","9350","338833","3230639650","216629600000","22660000"
"030520","한글과컴퓨터","KOSDAQ GLOBAL","우량기업부","19520","180","0.93","19390","19900","18570","142964","2747475090","471988602880","24179744"
"052600","한네트","KOSDAQ","중견기업부","3505","-55","-1.54","3575","3575","3415","90699","315434280","40530768500","11563700"
"011500","한농화성","KOSPI",,"19720","90","0.46","19500","19780","18310","165123","3172677140","308362468240","15637042"
"002390","한독","KOSPI",,"9240","-430","-4.45","9660","9660","9200","41638","385810650","127175044920","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","5240","-40","-0.76","5280","5280","5180","5709","29843670","43989800000","8395000"
"092460","한라IMS","KOSDAQ","우량기업부","20200","-700","-3.35","20500","20550","19110","114617","2283837095","345615536000","17109680"
"125490","한라캐스트","KOSDAQ","벤처기업부","15020","-1010","-6.30","15800","15950","14580","1257654","18955500360","548265327040","36502352"
"053690","한미글로벌","KOSPI",,"22750","-550","-2.36","22700","23350","21850","194456","4366343600","249284262500","10957550"
"042700","한미반도체","KOSPI",,"317000","-52000","-14.09","337000","338000","296500","2398380","757437964250","30213967400000","95312200"
"008930","한미사이언스","KOSPI",,"34150","-850","-2.43","35100","35100","32600","170221","5737925425","2335571432500","68391550"
"128940","한미약품","KOSPI",,"432500","-40000","-8.47","465000","465000","418500","150556","65095001250","5540753607500","12810991"
